10;000001049339039;02;01402;10;122;0045;1049; ;339039;100,00
11;000001049339039;102;100,00
10;000001049449051;02;01402;10;122;0045;1049; ;449051;2000,00
11;000001049449051;102;2000,00
10;000001050339030;02;01201;15;451;0078;1050; ;339030;200,00
11;000001050339030;124;100,00
11;000001050339030;100;100,00
10;000001050339036;02;01201;15;451;0078;1050; ;339036;100,00
11;000001050339036;100;100,00
10;000001050339039;02;01201;15;451;0078;1050; ;339039;300,00
11;000001050339039;100;100,00
11;000001050339039;124;100,00
11;000001050339039;190;100,00
10;000001050449051;02;01201;15;451;0078;1050; ;449051;300,00
11;000001050449051;100;100,00
11;000001050449051;124;100,00
11;000001050449051;190;100,00
10;000001050449052;02;01201;15;451;0078;1050; ;449052;300,00
11;000001050449052;100;100,00
11;000001050449052;124;100,00
11;000001050449052;190;100,00
10;000001051339030;02;00902;12;365;0025;1051; ;339030;100,00
11;000001051339030;119;100,00
10;000001051339036;02;00902;12;365;0025;1051; ;339036;100,00
11;000001051339036;119;100,00
10;000001051339039;02;00902;12;365;0025;1051; ;339039;100,00
11;000001051339039;119;100,00
10;000001051449051;02;00902;12;365;0025;1051; ;449051;100,00
11;000001051449051;119;100,00
10;000001051449052;02;00902;12;365;0025;1051; ;449052;100,00
11;000001051449052;119;100,00
10;000001052339030;02;00902;12;365;0026;1052; ;339030;100,00
11;000001052339030;119;100,00
10;000001052339036;02;00902;12;365;0026;1052; ;339036;100,00
11;000001052339036;119;100,00
10;000001052339039;02;00902;12;365;0026;1052; ;339039;100,00
11;000001052339039;119;100,00
10;000001052449051;02;00902;12;365;0026;1052; ;449051;100,00
11;000001052449051;119;100,00
10;000001052449052;02;00902;12;365;0026;1052; ;449052;100,00
11;000001052449052;119;100,00
10;000001053339030;02;00902;12;361;0027;1053; ;339030;100,00
11;000001053339030;119;100,00
10;000001053339036;02;00902;12;361;0027;1053; ;339036;100,00
11;000001053339036;119;100,00
10;000001053339039;02;00902;12;361;0027;1053; ;339039;100,00
11;000001053339039;119;100,00
10;000001053449051;02;00902;12;361;0027;1053; ;449051;100,00
11;000001053449051;119;100,00
10;000001053449052;02;00902;12;361;0027;1053; ;449052;100,00
11;000001053449052;119;100,00
10;000001054339030;02;01201;15;451;0078;1054; ;339030;200,00
11;000001054339030;124;100,00
11;000001054339030;100;100,00
10;000001054339036;02;01201;15;451;0078;1054; ;339036;200,00
11;000001054339036;124;100,00
11;000001054339036;100;100,00
10;000001054339039;02;01201;15;451;0078;1054; ;339039;30100,00
11;000001054339039;100;30000,00
11;000001054339039;124;100,00
10;000001054449051;02;01201;15;451;0078;1054; ;449051;200,00
11;000001054449051;124;100,00
11;000001054449051;100;100,00
10;000001055339030;02;01201;15;451;0078;1055; ;339030;5100,00
11;000001055339030;124;100,00
11;000001055339030;100;5000,00
10;000001055339036;02;01201;15;451;0078;1055; ;339036;10100,00
11;000001055339036;100;10000,00
11;000001055339036;124;100,00
10;000001055339039;02;01201;15;451;0078;1055; ;339039;20100,00
11;000001055339039;124;100,00
11;000001055339039;100;20000,00
10;000001056449051;02;00901;12;361;0027;1056; ;449051;930300,00
11;000001056449051;146;930000,00
11;000001056449051;101;100,00
11;000001056449051;122;100,00
11;000001056449051;147;100,00
10;000001057449051;02;00901;12;361;0027;1057; ;449051;871800,00
11;000001057449051;147;871700,00
11;000001057449051;101;100,00
10;000001058335041;02;00703;08;243;0035;1058; ;335041;5000,00
11;000001058335041;100;5000,00
10;000001058445041;02;00703;08;243;0035;1058; ;445041;5000,00
11;000001058445041;100;5000,00
10;000002001319004;02;00201;04;122;0002;2001; ;319004;100,00
11;000002001319004;100;100,00
10;000002001319011;02;00201;04;122;0002;2001; ;319011;229000,00
11;000002001319011;100;229000,00
10;000002001319016;02;00201;04;122;0002;2001; ;319016;1000,00
11;000002001319016;100;1000,00
10;000002001339008;02;00201;04;122;0002;2001; ;339008;1000,00
11;000002001339008;100;1000,00
10;000002001339046;02;00201;04;122;0002;2001; ;339046;6500,00
11;000002001339046;100;6500,00
10;000002001339093;02;00201;04;122;0002;2001; ;339093;1000,00
11;000002001339093;100;1000,00
10;000002002335041;02;00201;04;122;0002;2002; ;335041;20000,00
11;000002002335041;100;20000,00
10;000002002339014;02;00201;04;122;0002;2002; ;339014;3000,00
11;000002002339014;100;3000,00
10;000002002339030;02;00201;04;122;0002;2002; ;339030;5000,00
11;000002002339030;100;5000,00
10;000002002339032;02;00201;04;122;0002;2002; ;339032;100,00
11;000002002339032;100;100,00
10;000002002339036;02;00201;04;122;0002;2002; ;339036;2000,00
11;000002002339036;100;2000,00
10;000002002339039;02;00201;04;122;0002;2002; ;339039;10000,00
11;000002002339039;100;10000,00
10;000002002339092;02;00201;04;122;0002;2002; ;339092;3000,00
11;000002002339092;100;3000,00
10;000002002339093;02;00201;04;122;0002;2002; ;339093;3000,00
11;000002002339093;100;3000,00
10;000002002449052;02;00201;04;122;0002;2002; ;449052;3000,00
11;000002002449052;100;3000,00
10;000002004335031;02;01001;27;813;0003;2004; ;335031;20000,00
11;000002004335031;100;20000,00
10;000002004335041;02;01001;27;813;0003;2004; ;335041;100,00
11;000002004335041;100;100,00
10;000002004335043;02;01001;27;813;0003;2004; ;335043;40000,00
11;000002004335043;100;40000,00
10;000002004339030;02;01001;27;813;0003;2004; ;339030;15100,00
11;000002004339030;124;100,00
11;000002004339030;100;15000,00
10;000002004339036;02;01001;27;813;0003;2004; ;339036;3700,00
11;000002004339036;100;3600,00
11;000002004339036;124;100,00
10;000002004339039;02;01001;27;813;0003;2004; ;339039;40100,00
11;000002004339039;100;40000,00
11;000002004339039;124;100,00
10;000002005339036;02;01001;27;811;0003;2005; ;339036;900,00
11;000002005339036;100;800,00
11;000002005339036;124;100,00
10;000002005339039;02;01001;27;811;0003;2005; ;339039;400,00
11;000002005339039;124;100,00
11;000002005339039;100;300,00
10;000002006339030;02;01001;27;812;0003;2006; ;339030;15000,00
11;000002006339030;100;15000,00
10;000002006339036;02;01001;27;812;0003;2006; ;339036;35000,00
11;000002006339036;100;10000,00
11;000002006339036;124;25000,00
10;000002006339039;02;01001;27;812;0003;2006; ;339039;200,00
11;000002006339039;124;100,00
11;000002006339039;100;100,00
10;000002008339036;02;01001;27;811;0003;2008; ;339036;5000,00
11;000002008339036;100;5000,00
10;000002008339039;02;01001;27;811;0003;2008; ;339039;10000,00
11;000002008339039;100;10000,00
10;000002009339030;02;01001;27;812;0003;2009; ;339030;42000,00
11;000002009339030;124;25000,00
11;000002009339030;100;17000,00
10;000002009339036;02;01001;27;812;0003;2009; ;339036;2000,00
11;000002009339036;100;1000,00
11;000002009339036;124;1000,00
10;000002009339039;02;01001;27;812;0003;2009; ;339039;1600,00
11;000002009339039;124;100,00
11;000002009339039;100;1500,00
10;000002010339030;02;01001;27;813;0003;2010; ;339030;20000,00
11;000002010339030;100;20000,00
10;000002010339036;02;01001;27;813;0003;2010; ;339036;5100,00
11;000002010339036;100;5000,00
11;000002010339036;124;100,00
10;000002010339039;02;01001;27;813;0003;2010; ;339039;5100,00
11;000002010339039;124;100,00
11;000002010339039;100;5000,00
10;000002010449051;02;01001;27;813;0003;2010; ;449051;200,00
11;000002010449051;124;100,00
11;000002010449051;100;100,00
10;000002011339030;02;01001;27;811;0003;2011; ;339030;3500,00
11;000002011339030;100;3500,00
10;000002011339036;02;01001;27;811;0003;2011; ;339036;500,00
11;000002011339036;100;500,00
10;000002011339039;02;01001;27;811;0003;2011; ;339039;5000,00
11;000002011339039;100;5000,00
10;000002016339030;02;01101;18;541;0004;2016; ;339030;3000,00
11;000002016339030;100;3000,00
10;000002016339032;02;01101;18;541;0004;2016; ;339032;1500,00
11;000002016339032;100;1500,00
10;000002016339036;02;01101;18;541;0004;2016; ;339036;1000,00
11;000002016339036;100;1000,00
10;000002016339039;02;01101;18;541;0004;2016; ;339039;2000,00
11;000002016339039;100;2000,00
10;000002018335041;02;01101;18;452;0005;2018; ;335041;20000,00
11;000002018335041;100;20000,00
10;000002018339030;02;01101;18;452;0005;2018; ;339030;1000,00
11;000002018339030;100;1000,00
10;000002018339032;02;01101;18;452;0005;2018; ;339032;1000,00
11;000002018339032;100;1000,00
10;000002018339036;02;01101;18;452;0005;2018; ;339036;1000,00
11;000002018339036;100;1000,00
10;000002018339039;02;01101;18;452;0005;2018; ;339039;880000,00
11;000002018339039;100;880000,00
10;000002018449052;02;01101;18;452;0005;2018; ;449052;1000,00
11;000002018449052;100;1000,00
10;000002020339030;02;01101;18;452;0006;2020; ;339030;3000,00
11;000002020339030;100;3000,00
10;000002020339036;02;01101;18;452;0006;2020; ;339036;1000,00
11;000002020339036;100;1000,00
10;000002020339039;02;01101;18;452;0006;2020; ;339039;1108000,00
11;000002020339039;100;1108000,00
10;000002020339093;02;01101;18;452;0006;2020; ;339093;5000,00
11;000002020339093;100;5000,00
10;000002020449052;02;01101;18;452;0006;2020; ;449052;1000,00
11;000002020449052;100;1000,00
10;000002021339030;02;01101;18;452;0006;2021; ;339030;10000,00
11;000002021339030;100;10000,00
10;000002021339036;02;01101;18;452;0006;2021; ;339036;1000,00
11;000002021339036;100;1000,00
10;000002021339039;02;01101;18;452;0006;2021; ;339039;5000,00
11;000002021339039;100;5000,00
10;000002021449051;02;01101;18;452;0006;2021; ;449051;30000,00
11;000002021449051;100;30000,00
10;000002021449052;02;01101;18;452;0006;2021; ;449052;1000,00
11;000002021449052;100;1000,00
10;000002022339030;02;00206;04;124;0007;2022; ;339030;100,00
11;000002022339030;100;100,00
10;000002022339036;02;00206;04;124;0007;2022; ;339036;1000,00
11;000002022339036;100;1000,00
10;000002022339039;02;00206;04;124;0007;2022; ;339039;1000,00
11;000002022339039;100;1000,00
10;000002023339030;02;00205;08;244;0008;2023; ;339030;2000,00
11;000002023339030;100;2000,00
10;000002023339036;02;00205;08;244;0008;2023; ;339036;3000,00
11;000002023339036;100;3000,00
10;000002023339039;02;00205;08;244;0008;2023; ;339039;10000,00
11;000002023339039;100;10000,00
10;000002023449051;02;00205;08;244;0008;2023; ;449051;1000,00
11;000002023449051;100;1000,00
10;000002023449052;02;00205;08;244;0008;2023; ;449052;1000,00
11;000002023449052;100;1000,00
10;000002024335043;02;00601;20;605;0009;2024; ;335043;10000,00
11;000002024335043;100;10000,00
10;000002024336041;02;00601;20;605;0009;2024; ;336041;130000,00
11;000002024336041;100;130000,00
10;000002024339030;02;00601;20;605;0009;2024; ;339030;2000,00
11;000002024339030;100;2000,00
10;000002024339036;02;00601;20;605;0009;2024; ;339036;2000,00
11;000002024339036;100;2000,00
10;000002024339039;02;00601;20;605;0009;2024; ;339039;5000,00
11;000002024339039;100;5000,00
10;000002027339030;02;00301;04;123;0010;2027; ;339030;1000,00
11;000002027339030;100;1000,00
10;000002027339036;02;00301;04;123;0010;2027; ;339036;5000,00
11;000002027339036;100;5000,00
10;000002027339039;02;00301;04;123;0010;2027; ;339039;15000,00
11;000002027339039;100;15000,00
10;000002027449052;02;00301;04;123;0010;2027; ;449052;1000,00
11;000002027449052;100;1000,00
10;000002028339030;02;00301;04;129;0010;2028; ;339030;2000,00
11;000002028339030;190;1000,00
11;000002028339030;100;1000,00
10;000002028339036;02;00301;04;129;0010;2028; ;339036;5500,00
11;000002028339036;100;5000,00
11;000002028339036;190;500,00
10;000002028339039;02;00301;04;129;0010;2028; ;339039;220500,00
11;000002028339039;100;220000,00
11;000002028339039;190;500,00
10;000002028449052;02;00301;04;129;0010;2028; ;449052;2500,00
11;000002028449052;190;500,00
11;000002028449052;100;2000,00
10;000002030339036;02;01301;04;121;0012;2030; ;339036;500,00
11;000002030339036;100;500,00
10;000002030339039;02;01301;04;121;0012;2030; ;339039;1000,00
11;000002030339039;100;1000,00
10;000002030449052;02;01301;04;121;0012;2030; ;449052;1000,00
11;000002030449052;100;1000,00
10;000002032339030;02;00202;04;131;0014;2032; ;339030;1000,00
11;000002032339030;100;1000,00
10;000002032339036;02;00202;04;131;0014;2032; ;339036;1000,00
11;000002032339036;100;1000,00
10;000002032339039;02;00202;04;131;0014;2032; ;339039;300000,00
11;000002032339039;100;300000,00
10;000002033339030;02;00501;13;391;0015;2033; ;339030;6000,00
11;000002033339030;100;6000,00
10;000002033339036;02;00501;13;391;0015;2033; ;339036;5000,00
11;000002033339036;100;5000,00
10;000002033339039;02;00501;13;391;0015;2033; ;339039;5000,00
11;000002033339039;100;5000,00
10;000002038339030;02;00501;13;392;0015;2038; ;339030;2000,00
11;000002038339030;100;2000,00
10;000002038339036;02;00501;13;392;0015;2038; ;339036;3000,00
11;000002038339036;100;3000,00
10;000002038339039;02;00501;13;392;0015;2038; ;339039;5000,00
11;000002038339039;100;5000,00
10;000002038449052;02;00501;13;392;0015;2038; ;449052;10000,00
11;000002038449052;100;10000,00
10;000002039335041;02;00501;13;392;0015;2039; ;335041;35000,00
11;000002039335041;100;35000,00
10;000002039335043;02;00501;13;392;0015;2039; ;335043;45000,00
11;000002039335043;100;45000,00
10;000002039339030;02;00501;13;392;0015;2039; ;339030;2000,00
11;000002039339030;100;2000,00
10;000002039339036;02;00501;13;392;0015;2039; ;339036;2000,00
11;000002039339036;100;2000,00
10;000002039339039;02;00501;13;392;0015;2039; ;339039;3000,00
11;000002039339039;100;3000,00
10;000002040339030;02;00201;04;122;0016;2040; ;339030;500,00
11;000002040339030;100;500,00
10;000002040339036;02;00201;04;122;0016;2040; ;339036;1000,00
11;000002040339036;100;1000,00
10;000002040339039;02;00201;04;122;0016;2040; ;339039;4000,00
11;000002040339039;100;4000,00
10;000002040449052;02;00201;04;122;0016;2040; ;449052;1000,00
11;000002040449052;100;1000,00
10;000002041339014;02;00203;04;126;0017;2041; ;339014;500,00
11;000002041339014;100;500,00
10;000002041339030;02;00203;04;126;0017;2041; ;339030;500,00
11;000002041339030;100;500,00
10;000002041339036;02;00203;04;126;0017;2041; ;339036;1000,00
11;000002041339036;100;1000,00
10;000002041339039;02;00203;04;126;0017;2041; ;339039;210000,00
11;000002041339039;100;210000,00
10;000002041339092;02;00203;04;126;0017;2041; ;339092;100,00
11;000002041339092;100;100,00
10;000002041449052;02;00203;04;126;0017;2041; ;449052;10000,00
11;000002041449052;100;10000,00
10;000002042339030;02;00501;13;392;0015;2042; ;339030;10000,00
11;000002042339030;100;10000,00
10;000002042339036;02;00501;13;392;0015;2042; ;339036;30000,00
11;000002042339036;100;30000,00
10;000002042339039;02;00501;13;392;0015;2042; ;339039;150000,00
11;000002042339039;100;150000,00
10;000002046335041;02;00502;13;392;0019;2046; ;335041;9100,00
11;000002046335041;100;100,00
11;000002046335041;124;9000,00
10;000002046339030;02;00502;13;392;0019;2046; ;339030;600,00
11;000002046339030;124;100,00
11;000002046339030;100;500,00
10;000002046339036;02;00502;13;392;0019;2046; ;339036;1100,00
11;000002046339036;100;1000,00
11;000002046339036;124;100,00
10;000002046339039;02;00502;13;392;0019;2046; ;339039;2000,00
11;000002046339039;100;1000,00
11;000002046339039;124;1000,00
10;000002048339030;02;00503;13;391;0020;2048; ;339030;1500,00
11;000002048339030;124;1000,00
11;000002048339030;100;500,00
10;000002048339036;02;00503;13;391;0020;2048; ;339036;3500,00
11;000002048339036;100;3000,00
11;000002048339036;124;500,00
10;000002048339039;02;00503;13;391;0020;2048; ;339039;4000,00
11;000002048339039;100;3000,00
11;000002048339039;124;1000,00
10;000002049335041;02;00503;13;391;0020;2049; ;335041;2000,00
11;000002049335041;100;1000,00
11;000002049335041;124;1000,00
10;000002049339030;02;00503;13;391;0020;2049; ;339030;3000,00
11;000002049339030;100;1500,00
11;000002049339030;124;1500,00
10;000002049339036;02;00503;13;391;0020;2049; ;339036;6000,00
11;000002049339036;124;1000,00
11;000002049339036;100;5000,00
10;000002049339039;02;00503;13;391;0020;2049; ;339039;6000,00
11;000002049339039;124;1000,00
11;000002049339039;100;5000,00
10;000002050339030;02;00503;13;391;0020;2050; ;339030;10000,00
11;000002050339030;124;1000,00
11;000002050339030;100;9000,00
10;000002050339036;02;00503;13;391;0020;2050; ;339036;13000,00
11;000002050339036;100;12000,00
11;000002050339036;124;1000,00
10;000002050339039;02;00503;13;391;0020;2050; ;339039;30000,00
11;000002050339039;124;5000,00
11;000002050339039;100;25000,00
