2015;99210571,72;98900773,58;84515361,25;82819182,74;16081590,84;4920,50;10566503,66;9914811,83;109578076,46;109235904,42;93347216,50;91473787,34;17762117,08;5434,69;11670703,29;10950909,67;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2016;107620805,83;107310853,95;91919035,39;90222015,12;17088838,83;147947,67;10571747,58;9919732,33;124172885,77;123815263,29;106056183,03;104098161,05;19717102,24;170702,02;12197682,36;11445387,16;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2017;110858156,35;94990513,40;89447302,67;87450775,88;7539737,52;8510113,38;20035677,87;11419580,00;105579196,52;90467155,62;85187907,31;83286453,22;7180702,40;8104869,89;19081597,97;10875790,48;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
